Source_AirportID,Source_Latitude,Source_Longitude,Destination_AirportID,Destination_Latitude,Destination_Longitude
3876.0,35.214,-80.943139,1926.0,19.292778,-81.35775
3876.0,35.214,-80.943139,3472.0,29.690056,-82.271778
3876.0,35.214,-80.943139,4038.0,30.407278,-89.070111
3876.0,35.214,-80.943139,2564.0,-23.432075,-46.469511
3876.0,35.214,-80.943139,4008.0,36.09775,-79.937306
3876.0,35.214,-80.943139,4034.0,34.895556,-82.218889
3876.0,35.214,-80.943139,7002.0,32.216,-80.752
3876.0,35.214,-80.943139,3589.0,41.066959,-73.707575
3876.0,35.214,-80.943139,4113.0,34.6371944,-86.7750556
3876.0,35.214,-80.943139,5742.0,38.3667,-82.558
3876.0,35.214,-80.943139,3714.0,38.944533,-77.455811
3876.0,35.214,-80.943139,3550.0,29.984433,-95.341442
3876.0,35.214,-80.943139,3845.0,34.270615,-77.902569
3876.0,35.214,-80.943139,3585.0,39.717331,-86.294383
3876.0,35.214,-80.943139,3580.0,32.311167,-90.075889
3876.0,35.214,-80.943139,3712.0,30.494056,-81.687861
3876.0,35.214,-80.943139,3797.0,40.639751,-73.778925
3876.0,35.214,-80.943139,3877.0,36.080056,-115.15225
3876.0,35.214,-80.943139,3484.0,33.942536,-118.408075
3876.0,35.214,-80.943139,4017.0,38.0365,-84.605889
3876.0,35.214,-80.943139,3697.0,40.777245,-73.872608
3876.0,35.214,-80.943139,507.0,51.4775,-0.461389
3876.0,35.214,-80.943139,1881.0,10.593289,-85.544408
3876.0,35.214,-80.943139,3660.0,34.729444,-92.224306
3876.0,35.214,-80.943139,5753.0,37.3267,-79.2004
3876.0,35.214,-80.943139,1780.0,18.503717,-77.913358
3876.0,35.214,-80.943139,3458.0,39.297606,-94.713905
3876.0,35.214,-80.943139,3878.0,28.429394,-81.308994
3876.0,35.214,-80.943139,3542.0,40.193494,-76.763403
3876.0,35.214,-80.943139,3473.0,35.042417,-89.976667
3876.0,35.214,-80.943139,1824.0,19.436303,-99.072097
3876.0,35.214,-80.943139,4115.0,32.3006389,-86.3939722
3876.0,35.214,-80.943139,4011.0,42.932556,-71.435667
3876.0,35.214,-80.943139,3576.0,25.79325,-80.290556
3876.0,35.214,-80.943139,3717.0,42.947222,-87.896583
3876.0,35.214,-80.943139,3671.0,28.102753,-80.645258
3876.0,35.214,-80.943139,3782.0,30.691231,-88.242814
3876.0,35.214,-80.943139,3858.0,44.881956,-93.221767
3876.0,35.214,-80.943139,3861.0,29.993389,-90.258028
3876.0,35.214,-80.943139,3515.0,33.67975,-78.928333
3876.0,35.214,-80.943139,1953.0,25.038958,-77.466231
3876.0,35.214,-80.943139,4386.0,34.829164,-77.612139
3876.0,35.214,-80.943139,3454.0,41.303167,-95.894069
3876.0,35.214,-80.943139,3830.0,41.978603,-87.904842
3876.0,35.214,-80.943139,3611.0,36.894611,-76.201222
3876.0,35.214,-80.943139,3722.0,26.683161,-80.095589
3876.0,35.214,-80.943139,3720.0,45.588722,-122.5975
3876.0,35.214,-80.943139,6959.0,35.635278,-77.385278
3876.0,35.214,-80.943139,3633.0,37.131894,-76.492989
3876.0,35.214,-80.943139,3752.0,39.871944,-75.241139
3876.0,35.214,-80.943139,3462.0,33.434278,-112.011583
3876.0,35.214,-80.943139,3570.0,40.491467,-80.232872
3876.0,35.214,-80.943139,1754.0,21.773625,-72.265886
3876.0,35.214,-80.943139,3564.0,30.473425,-87.186611
3876.0,35.214,-80.943139,1760.0,18.567367,-68.363431
3876.0,35.214,-80.943139,3641.0,41.732581,-71.420383
3876.0,35.214,-80.943139,3862.0,43.646161,-70.309281
3876.0,35.214,-80.943139,3626.0,35.877639,-78.787472
3876.0,35.214,-80.943139,3608.0,37.505167,-77.319667
3876.0,35.214,-80.943139,4016.0,37.325472,-79.975417
3876.0,35.214,-80.943139,3622.0,43.118866,-77.672389
3876.0,35.214,-80.943139,3793.0,26.536167,-81.755167
3876.0,35.214,-80.943139,3731.0,32.733556,-117.189667
3876.0,35.214,-80.943139,3621.0,29.533694,-98.469778
3876.0,35.214,-80.943139,3613.0,32.127583,-81.202139
3876.0,35.214,-80.943139,3642.0,38.340525,-75.510289
3876.0,35.214,-80.943139,4014.0,38.1740858,-85.7364989
3876.0,35.214,-80.943139,3577.0,47.449,-122.309306
3876.0,35.214,-80.943139,3469.0,37.618972,-122.374889
3876.0,35.214,-80.943139,1840.0,23.15185,-109.721044
3876.0,35.214,-80.943139,1885.0,9.993861,-84.208806
3876.0,35.214,-80.943139,2890.0,18.439417,-66.001833
3876.0,35.214,-80.943139,3536.0,40.788389,-111.977772
3876.0,35.214,-80.943139,3817.0,38.695417,-121.590778
3876.0,35.214,-80.943139,4067.0,27.395444,-82.554389
3876.0,35.214,-80.943139,3678.0,38.748697,-90.370028
3876.0,35.214,-80.943139,2883.0,18.337306,-64.973361
3876.0,35.214,-80.943139,2899.0,18.040953,-63.1089
3876.0,35.214,-80.943139,3745.0,43.111187,-76.106311
3876.0,35.214,-80.943139,3698.0,30.396528,-84.350333
3876.0,35.214,-80.943139,3646.0,27.975472,-82.53325
3876.0,35.214,-80.943139,4116.0,36.4752222,-82.4074167
3876.0,35.214,-80.943139,3676.0,35.810972,-83.994028
3876.0,35.214,-80.943139,2894.0,13.733194,-60.952597
3876.0,35.214,-80.943139,3873.0,30.48325,-86.5254
3876.0,35.214,-80.943139,4356.0,36.2818694,-94.3068111
3876.0,35.214,-80.943139,100.0,45.3225,-75.669167
3876.0,35.214,-80.943139,146.0,45.470556,-73.740833
3876.0,35.214,-80.943139,193.0,43.677223,-79.630556
3024.0,7.180756,79.884117,2179.0,24.432972,54.651138
3759.0,39.997972,-82.891889,3876.0,35.214,-80.943139
3759.0,39.997972,-82.891889,3520.0,38.852083,-77.037722
3759.0,39.997972,-82.891889,3670.0,32.896828,-97.037997
3759.0,39.997972,-82.891889,3797.0,40.639751,-73.778925
3759.0,39.997972,-82.891889,3484.0,33.942536,-118.408075
3759.0,39.997972,-82.891889,3697.0,40.777245,-73.872608
3759.0,39.997972,-82.891889,3576.0,25.79325,-80.290556
3759.0,39.997972,-82.891889,3830.0,41.978603,-87.904842
3759.0,39.997972,-82.891889,3752.0,39.871944,-75.241139
3759.0,39.997972,-82.891889,3462.0,33.434278,-112.011583
4049.0,40.03925,-88.278056,3670.0,32.896828,-97.037997
4049.0,40.03925,-88.278056,3830.0,41.978603,-87.904842
2537.0,-19.63375,-43.968856,3576.0,25.79325,-80.290556
3322.0,-16.885833,145.755278,3320.0,-27.384167,153.1175
3819.0,38.805805,-104.700778,3670.0,32.896828,-97.037997
3719.0,38.818094,-92.219631,3670.0,32.896828,-97.037997
3719.0,38.818094,-92.219631,3830.0,41.978603,-87.904842
609.0,55.617917,12.655972,507.0,51.4775,-0.461389
797.0,-33.964806,18.601667,507.0,51.4775,-0.461389
3744.0,27.770361,-97.501222,3670.0,32.896828,-97.037997
2287.0,42.7752,141.692283,2279.0,35.764722,140.386389
1852.0,21.036528,-86.877083,3448.0,42.364347,-71.005181
1852.0,21.036528,-86.877083,3876.0,35.214,-80.943139
1852.0,21.036528,-86.877083,3670.0,32.896828,-97.037997
1852.0,21.036528,-86.877083,3797.0,40.639751,-73.778925
1852.0,21.036528,-86.877083,3576.0,25.79325,-80.290556
1852.0,21.036528,-86.877083,3830.0,41.978603,-87.904842
1852.0,21.036528,-86.877083,3752.0,39.871944,-75.241139
1852.0,21.036528,-86.877083,3462.0,33.434278,-112.011583
2897.0,12.188853,-68.959803,3576.0,25.79325,-80.290556
1797.0,28.702875,-105.964567,3670.0,32.896828,-97.037997
3488.0,39.048836,-84.667822,3876.0,35.214,-80.943139
3488.0,39.048836,-84.667822,3520.0,38.852083,-77.037722
3488.0,39.048836,-84.667822,3670.0,32.896828,-97.037997
3488.0,39.048836,-84.667822,3797.0,40.639751,-73.778925
3488.0,39.048836,-84.667822,3576.0,25.79325,-80.290556
3488.0,39.048836,-84.667822,3830.0,41.978603,-87.904842
3488.0,39.048836,-84.667822,3752.0,39.871944,-75.241139
4045.0,44.772726,-89.646635,3830.0,41.978603,-87.904842
2545.0,-25.528475,-49.175775,2599.0,-29.994428,-51.171428
1800.0,20.522403,-86.925644,3876.0,35.214,-80.943139
1800.0,20.522403,-86.925644,3670.0,32.896828,-97.037997
1800.0,20.522403,-86.925644,3576.0,25.79325,-80.290556
3950.0,29.179917,-81.058056,3876.0,35.214,-80.943139
3627.0,39.902375,-84.219375,3876.0,35.214,-80.943139
3627.0,39.902375,-84.219375,3520.0,38.852083,-77.037722
3627.0,39.902375,-84.219375,3670.0,32.896828,-97.037997
3627.0,39.902375,-84.219375,3697.0,40.777245,-73.872608
3627.0,39.902375,-84.219375,3830.0,41.978603,-87.904842
3627.0,39.902375,-84.219375,3752.0,39.871944,-75.241139
4388.0,42.402,-90.709472,3830.0,41.978603,-87.904842
3520.0,38.852083,-77.037722,3658.0,33.369944,-81.9645
3520.0,38.852083,-77.037722,3864.0,42.748267,-73.801692
3520.0,38.852083,-77.037722,3825.0,41.938889,-72.683222
3520.0,38.852083,-77.037722,3463.0,44.807444,-68.828139
3520.0,38.852083,-77.037722,3811.0,33.562942,-86.75355
3520.0,38.852083,-77.037722,3690.0,36.124472,-86.678194
3520.0,38.852083,-77.037722,3448.0,42.364347,-71.005181
3520.0,38.852083,-77.037722,3711.0,44.471861,-73.153278
3520.0,38.852083,-77.037722,3820.0,42.940525,-78.732167
3520.0,38.852083,-77.037722,3561.0,33.938833,-81.119528
3520.0,38.852083,-77.037722,4112.0,40.9160833,-81.4421944
3520.0,38.852083,-77.037722,3578.0,35.035278,-85.203808
3520.0,38.852083,-77.037722,3806.0,32.898647,-80.040528
3520.0,38.852083,-77.037722,3876.0,35.214,-80.943139
3520.0,38.852083,-77.037722,3759.0,39.997972,-82.891889
3520.0,38.852083,-77.037722,4285.0,38.373147,-81.593189
3520.0,38.852083,-77.037722,3488.0,39.048836,-84.667822
3520.0,38.852083,-77.037722,3627.0,39.902375,-84.219375
3520.0,38.852083,-77.037722,3670.0,32.896828,-97.037997
3520.0,38.852083,-77.037722,3729.0,41.533972,-93.663083
3520.0,38.852083,-77.037722,3645.0,42.212444,-83.353389
3520.0,38.852083,-77.037722,5738.0,34.9912,-78.8803
3520.0,38.852083,-77.037722,3533.0,26.072583,-80.15275
3520.0,38.852083,-77.037722,4008.0,36.09775,-79.937306
3520.0,38.852083,-77.037722,4034.0,34.895556,-82.218889
3520.0,38.852083,-77.037722,7002.0,32.216,-80.752
3520.0,38.852083,-77.037722,3589.0,41.066959,-73.707575
3520.0,38.852083,-77.037722,4113.0,34.6371944,-86.7750556
3520.0,38.852083,-77.037722,3845.0,34.270615,-77.902569
3520.0,38.852083,-77.037722,3585.0,39.717331,-86.294383
3520.0,38.852083,-77.037722,3857.0,40.79525,-73.100222
3520.0,38.852083,-77.037722,3580.0,32.311167,-90.075889
3520.0,38.852083,-77.037722,3712.0,30.494056,-81.687861
3520.0,38.852083,-77.037722,3797.0,40.639751,-73.778925
3520.0,38.852083,-77.037722,3877.0,36.080056,-115.15225
3520.0,38.852083,-77.037722,3484.0,33.942536,-118.408075
3520.0,38.852083,-77.037722,3697.0,40.777245,-73.872608
3520.0,38.852083,-77.037722,3660.0,34.729444,-92.224306
3520.0,38.852083,-77.037722,3458.0,39.297606,-94.713905
3520.0,38.852083,-77.037722,3878.0,28.429394,-81.308994
3520.0,38.852083,-77.037722,3473.0,35.042417,-89.976667
3520.0,38.852083,-77.037722,4011.0,42.932556,-71.435667
3520.0,38.852083,-77.037722,3576.0,25.79325,-80.290556
3520.0,38.852083,-77.037722,3858.0,44.881956,-93.221767
3520.0,38.852083,-77.037722,3861.0,29.993389,-90.258028
3520.0,38.852083,-77.037722,3515.0,33.67975,-78.928333
3520.0,38.852083,-77.037722,1953.0,25.038958,-77.466231
3520.0,38.852083,-77.037722,4386.0,34.829164,-77.612139
3520.0,38.852083,-77.037722,3454.0,41.303167,-95.894069
3520.0,38.852083,-77.037722,3830.0,41.978603,-87.904842
3520.0,38.852083,-77.037722,3611.0,36.894611,-76.201222
3520.0,38.852083,-77.037722,3722.0,26.683161,-80.095589
3520.0,38.852083,-77.037722,3720.0,45.588722,-122.5975
3520.0,38.852083,-77.037722,3752.0,39.871944,-75.241139
3520.0,38.852083,-77.037722,3462.0,33.434278,-112.011583
3520.0,38.852083,-77.037722,3570.0,40.491467,-80.232872
3520.0,38.852083,-77.037722,3564.0,30.473425,-87.186611
3520.0,38.852083,-77.037722,3641.0,41.732581,-71.420383
3520.0,38.852083,-77.037722,3862.0,43.646161,-70.309281
3520.0,38.852083,-77.037722,3626.0,35.877639,-78.787472
3520.0,38.852083,-77.037722,3622.0,43.118866,-77.672389
3520.0,38.852083,-77.037722,3793.0,26.536167,-81.755167
3520.0,38.852083,-77.037722,3731.0,32.733556,-117.189667
3520.0,38.852083,-77.037722,3613.0,32.127583,-81.202139
3520.0,38.852083,-77.037722,4014.0,38.1740858,-85.7364989
3520.0,38.852083,-77.037722,4067.0,27.395444,-82.554389
3520.0,38.852083,-77.037722,3678.0,38.748697,-90.370028
3520.0,38.852083,-77.037722,3745.0,43.111187,-76.106311
3520.0,38.852083,-77.037722,3698.0,30.396528,-84.350333
3520.0,38.852083,-77.037722,3646.0,27.975472,-82.53325
3520.0,38.852083,-77.037722,3676.0,35.810972,-83.994028
3520.0,38.852083,-77.037722,3873.0,30.48325,-86.5254
3520.0,38.852083,-77.037722,73.0,44.880833,-63.50861
3520.0,38.852083,-77.037722,146.0,45.470556,-73.740833
3520.0,38.852083,-77.037722,193.0,43.677223,-79.630556
3093.0,28.5665,77.103088,507.0,51.4775,-0.461389
3751.0,39.861656,-104.673178,3876.0,35.214,-80.943139
3751.0,39.861656,-104.673178,3670.0,32.896828,-97.037997
3751.0,39.861656,-104.673178,3484.0,33.942536,-118.408075
3751.0,39.861656,-104.673178,507.0,51.4775,-0.461389
3751.0,39.861656,-104.673178,3576.0,25.79325,-80.290556
3751.0,39.861656,-104.673178,3830.0,41.978603,-87.904842
3751.0,39.861656,-104.673178,3752.0,39.871944,-75.241139
3751.0,39.861656,-104.673178,3462.0,33.434278,-112.011583
3751.0,39.861656,-104.673178,3577.0,47.449,-122.309306
3670.0,32.896828,-97.037997,3718.0,32.411319,-99.681897
3670.0,32.896828,-97.037997,4019.0,35.0402222,-106.6091944
3670.0,32.896828,-97.037997,3700.0,31.611289,-97.230519
3670.0,32.896828,-97.037997,3852.0,31.3274,-92.549833
3670.0,32.896828,-97.037997,1785.0,21.705558,-102.317858
3670.0,32.896828,-97.037997,3840.0,35.219369,-101.705931
3670.0,32.896828,-97.037997,3682.0,33.636719,-84.428067
3670.0,32.896828,-97.037997,3673.0,30.194528,-97.669889
3670.0,32.896828,-97.037997,3825.0,41.938889,-72.683222
3670.0,32.896828,-97.037997,3811.0,33.562942,-86.75355
3670.0,32.896828,-97.037997,1815.0,20.993464,-101.480847
3670.0,32.896828,-97.037997,4037.0,40.477111,-88.915917
3670.0,32.896828,-97.037997,3690.0,36.124472,-86.678194
3670.0,32.896828,-97.037997,3320.0,-27.384167,153.1175
3670.0,32.896828,-97.037997,2709.0,4.701594,-74.146947
3670.0,32.896828,-97.037997,3448.0,42.364347,-71.005181
3670.0,32.896828,-97.037997,3612.0,29.950833,-94.020694
3670.0,32.896828,-97.037997,3738.0,25.906833,-97.425861
3670.0,32.896828,-97.037997,3846.0,30.533167,-91.149639
3670.0,32.896828,-97.037997,3849.0,39.175361,-76.668333
3670.0,32.896828,-97.037997,1957.0,17.539144,-88.308203
3670.0,32.896828,-97.037997,3561.0,33.938833,-81.119528
3670.0,32.896828,-97.037997,2851.0,10.603117,-66.990583
3670.0,32.896828,-97.037997,1382.0,49.012779,2.55
3670.0,32.896828,-97.037997,3578.0,35.035278,-85.203808
3670.0,32.896828,-97.037997,3806.0,32.898647,-80.040528
3670.0,32.896828,-97.037997,4043.0,41.884694,-91.710806
3670.0,32.896828,-97.037997,3486.0,41.411689,-81.849794
3670.0,32.896828,-97.037997,3715.0,30.588583,-96.363833
3670.0,32.896828,-97.037997,3876.0,35.214,-80.943139
3670.0,32.896828,-97.037997,3759.0,39.997972,-82.891889
3670.0,32.896828,-97.037997,4049.0,40.03925,-88.278056
3670.0,32.896828,-97.037997,3819.0,38.805805,-104.700778
3670.0,32.896828,-97.037997,3719.0,38.818094,-92.219631
3670.0,32.896828,-97.037997,3744.0,27.770361,-97.501222
3670.0,32.896828,-97.037997,4285.0,38.373147,-81.593189
3670.0,32.896828,-97.037997,1852.0,21.036528,-86.877083
3670.0,32.896828,-97.037997,1797.0,28.702875,-105.964567
3670.0,32.896828,-97.037997,3488.0,39.048836,-84.667822
3670.0,32.896828,-97.037997,1800.0,20.522403,-86.925644
3670.0,32.896828,-97.037997,3627.0,39.902375,-84.219375
3670.0,32.896828,-97.037997,3520.0,38.852083,-77.037722
3670.0,32.896828,-97.037997,3751.0,39.861656,-104.673178
3670.0,32.896828,-97.037997,3713.0,37.151516,-107.75377
3670.0,32.896828,-97.037997,3729.0,41.533972,-93.663083
3670.0,32.896828,-97.037997,3645.0,42.212444,-83.353389
3670.0,32.896828,-97.037997,3559.0,31.80725,-106.377583
3670.0,32.896828,-97.037997,4018.0,38.036997,-87.532364
3670.0,32.896828,-97.037997,3494.0,40.6925,-74.168667
3670.0,32.896828,-97.037997,3988.0,-34.822222,-58.535833
3670.0,32.896828,-97.037997,4292.0,46.92065,-96.8157639
3670.0,32.896828,-97.037997,3687.0,36.776194,-119.71814
3670.0,32.896828,-97.037997,3533.0,26.072583,-80.15275
3670.0,32.896828,-97.037997,340.0,50.026421,8.543125
3670.0,32.896828,-97.037997,4009.0,43.582014,-96.741914
3670.0,32.896828,-97.037997,3437.0,35.336583,-94.367444
3670.0,32.896828,-97.037997,4041.0,40.978472,-85.195139
3670.0,32.896828,-97.037997,3497.0,37.927528,-100.724417
3670.0,32.896828,-97.037997,1804.0,20.5218,-103.311167
3670.0,32.896828,-97.037997,3465.0,32.384014,-94.711486
3670.0,32.896828,-97.037997,2560.0,-22.808903,-43.243647
3670.0,32.896828,-97.037997,4063.0,39.122413,-108.526735
3670.0,32.896828,-97.037997,4038.0,30.407278,-89.070111
3670.0,32.896828,-97.037997,5740.0,40.9675,-98.3096
3670.0,32.896828,-97.037997,3775.0,31.06725,-97.828917
3670.0,32.896828,-97.037997,3685.0,42.880833,-85.522806
3670.0,32.896828,-97.037997,2564.0,-23.432075,-46.469511
3670.0,32.896828,-97.037997,4008.0,36.09775,-79.937306
3670.0,32.896828,-97.037997,4034.0,34.895556,-82.218889
3670.0,32.896828,-97.037997,1767.0,14.583272,-90.527475
3670.0,32.896828,-97.037997,3728.0,21.318681,-157.922428
3670.0,32.896828,-97.037997,3566.0,29.645419,-95.278889
3670.0,32.896828,-97.037997,4113.0,34.6371944,-86.7750556
3670.0,32.896828,-97.037997,3714.0,38.944533,-77.455811
3670.0,32.896828,-97.037997,3550.0,29.984433,-95.341442
3670.0,32.896828,-97.037997,3930.0,37.469075,126.450517
3670.0,32.896828,-97.037997,3457.0,37.649944,-97.433056
3670.0,32.896828,-97.037997,3585.0,39.717331,-86.294383
3670.0,32.896828,-97.037997,3580.0,32.311167,-90.075889
3670.0,32.896828,-97.037997,3712.0,30.494056,-81.687861
3670.0,32.896828,-97.037997,3797.0,40.639751,-73.778925
3670.0,32.896828,-97.037997,4354.0,37.151814,-94.498269
3670.0,32.896828,-97.037997,3877.0,36.080056,-115.15225
3670.0,32.896828,-97.037997,4256.0,34.5677144,-98.4166367
3670.0,32.896828,-97.037997,3484.0,33.942536,-118.408075
3670.0,32.896828,-97.037997,3829.0,33.663639,-101.822778
3670.0,32.896828,-97.037997,3513.0,30.126112,-93.223335
3670.0,32.896828,-97.037997,4017.0,38.0365,-84.605889
3670.0,32.896828,-97.037997,3493.0,30.205278,-91.987611
3670.0,32.896828,-97.037997,3697.0,40.777245,-73.872608
3670.0,32.896828,-97.037997,507.0,51.4775,-0.461389
3670.0,32.896828,-97.037997,2789.0,-12.021889,-77.114319
3670.0,32.896828,-97.037997,1881.0,10.593289,-85.544408
3670.0,32.896828,-97.037997,3660.0,34.729444,-92.224306
3670.0,32.896828,-97.037997,3691.0,27.54375,-99.461556
3670.0,32.896828,-97.037997,1229.0,40.493556,-3.566764
3670.0,32.896828,-97.037997,3652.0,31.942528,-102.201914
3670.0,32.896828,-97.037997,1780.0,18.503717,-77.913358
3670.0,32.896828,-97.037997,3458.0,39.297606,-94.713905
3670.0,32.896828,-97.037997,3878.0,28.429394,-81.308994
3670.0,32.896828,-97.037997,3473.0,35.042417,-89.976667
3670.0,32.896828,-97.037997,1824.0,19.436303,-99.072097
3670.0,32.896828,-97.037997,3826.0,26.175833,-98.238611
3670.0,32.896828,-97.037997,4115.0,32.3006389,-86.3939722
3670.0,32.896828,-97.037997,4050.0,39.140972,-96.670833
3670.0,32.896828,-97.037997,3576.0,25.79325,-80.290556
3670.0,32.896828,-97.037997,3717.0,42.947222,-87.896583
3670.0,32.896828,-97.037997,4072.0,41.448528,-90.507539
3670.0,32.896828,-97.037997,1821.0,19.849944,-101.0255
3670.0,32.896828,-97.037997,3732.0,32.510864,-92.037689
3670.0,32.896828,-97.037997,3782.0,30.691231,-88.242814
3670.0,32.896828,-97.037997,3459.0,43.139858,-89.337514
3670.0,32.896828,-97.037997,3858.0,44.881956,-93.221767
3670.0,32.896828,-97.037997,3861.0,29.993389,-90.258028
3670.0,32.896828,-97.037997,1825.0,25.778489,-100.106878
3670.0,32.896828,-97.037997,1826.0,23.161356,-106.266072
3670.0,32.896828,-97.037997,1953.0,25.038958,-77.466231
3670.0,32.896828,-97.037997,2279.0,35.764722,140.386389
3670.0,32.896828,-97.037997,3456.0,20.89865,-156.430458
3670.0,32.896828,-97.037997,3863.0,35.393089,-97.600733
3670.0,32.896828,-97.037997,3454.0,41.303167,-95.894069
3670.0,32.896828,-97.037997,3734.0,34.056,-117.601194
3670.0,32.896828,-97.037997,3830.0,41.978603,-87.904842
3670.0,32.896828,-97.037997,3611.0,36.894611,-76.201222
3670.0,32.896828,-97.037997,1831.0,19.158144,-98.371447
3670.0,32.896828,-97.037997,3722.0,26.683161,-80.095589
3670.0,32.896828,-97.037997,3720.0,45.588722,-122.5975
3670.0,32.896828,-97.037997,3752.0,39.871944,-75.241139
3670.0,32.896828,-97.037997,3462.0,33.434278,-112.011583
3670.0,32.896828,-97.037997,4046.0,40.664203,-89.693258
3670.0,32.896828,-97.037997,3570.0,40.491467,-80.232872
3670.0,32.896828,-97.037997,1754.0,21.773625,-72.265886
3670.0,32.896828,-97.037997,3564.0,30.473425,-87.186611
3670.0,32.896828,-97.037997,3839.0,33.829667,-116.506694
3670.0,32.896828,-97.037997,1871.0,9.071364,-79.383453
3670.0,32.896828,-97.037997,1836.0,20.680083,-105.254167
3670.0,32.896828,-97.037997,1838.0,20.617289,-100.185658
3670.0,32.896828,-97.037997,4087.0,44.045278,-103.057222
3670.0,32.896828,-97.037997,3626.0,35.877639,-78.787472
3670.0,32.896828,-97.037997,3608.0,37.505167,-77.319667
3670.0,32.896828,-97.037997,3807.0,39.499108,-119.768108
3670.0,32.896828,-97.037997,3736.0,33.301556,-104.530556
3670.0,32.896828,-97.037997,3793.0,26.536167,-81.755167
3670.0,32.896828,-97.037997,1774.0,16.316814,-86.522961
3670.0,32.896828,-97.037997,3784.0,35.617108,-106.089422
3670.0,32.896828,-97.037997,1892.0,13.440947,-89.055728
3670.0,32.896828,-97.037997,3731.0,32.733556,-117.189667
3670.0,32.896828,-97.037997,3621.0,29.533694,-98.469778
3670.0,32.896828,-97.037997,3613.0,32.127583,-81.202139
3670.0,32.896828,-97.037997,2650.0,-33.392975,-70.785803
3670.0,32.896828,-97.037997,4014.0,38.1740858,-85.7364989
3670.0,32.896828,-97.037997,3577.0,47.449,-122.309306
3670.0,32.896828,-97.037997,3469.0,37.618972,-122.374889
3670.0,32.896828,-97.037997,4348.0,37.245667,-93.388639
3670.0,32.896828,-97.037997,3609.0,32.446629,-93.8256
3670.0,32.896828,-97.037997,3748.0,37.3626,-121.929022
3670.0,32.896828,-97.037997,1840.0,23.15185,-109.721044
3670.0,32.896828,-97.037997,1885.0,9.993861,-84.208806
3670.0,32.896828,-97.037997,3708.0,31.35775,-100.496306
3670.0,32.896828,-97.037997,2890.0,18.439417,-66.001833
3670.0,32.896828,-97.037997,3536.0,40.788389,-111.977772
3670.0,32.896828,-97.037997,1842.0,22.254303,-100.930806
3670.0,32.896828,-97.037997,3817.0,38.695417,-121.590778
3670.0,32.896828,-97.037997,3867.0,33.675667,-117.868222
3670.0,32.896828,-97.037997,4336.0,39.8441,-89.677889
3670.0,32.896828,-97.037997,3680.0,33.988797,-98.491894
3670.0,32.896828,-97.037997,3678.0,38.748697,-90.370028
3670.0,32.896828,-97.037997,3698.0,30.396528,-84.350333
3670.0,32.896828,-97.037997,3646.0,27.975472,-82.53325
3670.0,32.896828,-97.037997,1845.0,25.568278,-103.410583
3670.0,32.896828,-97.037997,3855.0,36.198389,-95.888111
3670.0,32.896828,-97.037997,3636.0,32.116083,-110.941028
3670.0,32.896828,-97.037997,3770.0,33.453722,-93.991028
3670.0,32.896828,-97.037997,3848.0,32.354139,-95.402386
3670.0,32.896828,-97.037997,3676.0,35.810972,-83.994028
3670.0,32.896828,-97.037997,3873.0,30.48325,-86.5254
3670.0,32.896828,-97.037997,4356.0,36.2818694,-94.3068111
3670.0,32.896828,-97.037997,49.0,53.309723,-113.579722
3670.0,32.896828,-97.037997,146.0,45.470556,-73.740833
3670.0,32.896828,-97.037997,156.0,49.193889,-123.184444
3670.0,32.896828,-97.037997,178.0,51.113888,-114.020278
3670.0,32.896828,-97.037997,193.0,43.677223,-79.630556
3670.0,32.896828,-97.037997,1855.0,22.897112,-102.68689
1084.0,14.739708,-17.490225,1050.0,13.337961,-16.652206
1084.0,14.739708,-17.490225,1054.0,27.931886,-15.386586
2241.0,25.261125,51.565056,2057.0,26.270834,50.63361
2241.0,25.261125,51.565056,3714.0,38.944533,-77.455811
2241.0,25.261125,51.565056,3550.0,29.984433,-95.341442
2241.0,25.261125,51.565056,3797.0,40.639751,-73.778925
2241.0,25.261125,51.565056,3830.0,41.978603,-87.904842
2241.0,25.261125,51.565056,3752.0,39.871944,-75.241139
2877.0,15.547028,-61.3,2890.0,18.439417,-66.001833
3713.0,37.151516,-107.75377,3670.0,32.896828,-97.037997
3713.0,37.151516,-107.75377,3462.0,33.434278,-112.011583
3999.0,-12.4083333,130.87266,3320.0,-27.384167,153.1175
3999.0,-12.4083333,130.87266,3361.0,-33.946111,151.177222
3729.0,41.533972,-93.663083,3876.0,35.214,-80.943139
3729.0,41.533972,-93.663083,3520.0,38.852083,-77.037722
3729.0,41.533972,-93.663083,3670.0,32.896828,-97.037997
3729.0,41.533972,-93.663083,3830.0,41.978603,-87.904842
3729.0,41.533972,-93.663083,3462.0,33.434278,-112.011583
3645.0,42.212444,-83.353389,3876.0,35.214,-80.943139
3645.0,42.212444,-83.353389,3520.0,38.852083,-77.037722
3645.0,42.212444,-83.353389,3670.0,32.896828,-97.037997
3645.0,42.212444,-83.353389,3697.0,40.777245,-73.872608
3645.0,42.212444,-83.353389,3576.0,25.79325,-80.290556
3645.0,42.212444,-83.353389,3830.0,41.978603,-87.904842
3645.0,42.212444,-83.353389,3752.0,39.871944,-75.241139
3645.0,42.212444,-83.353389,3462.0,33.434278,-112.011583
3645.0,42.212444,-83.353389,146.0,45.470556,-73.740833
599.0,53.421333,-6.270075,3876.0,35.214,-80.943139
599.0,53.421333,-6.270075,3797.0,40.639751,-73.778925
599.0,53.421333,-6.270075,507.0,51.4775,-0.461389
